label,file_path,height,width,channels
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes369.jpg,159,318,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes366.jpg,194,259,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes360.jpg,208,242,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes365.jpg,225,225,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes364.jpg,168,300,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes378.jpg,640,640,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes384.jpg,667,1000,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes380.jpg,171,295,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes382.jpg,213,237,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes377.jpg,174,290,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes376.jpg,174,231,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes375.jpg,194,259,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes379.jpg,162,312,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes372.jpg,194,259,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes373.jpg,600,800,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes371.jpg,183,276,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes381.jpg,125,402,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes383.jpg,183,275,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes374.jpg,225,225,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes38.jpg,174,289,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes385.jpg,621,621,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes392.jpg,500,375,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes389.jpg,960,1440,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes386.jpg,184,275,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes394.jpg,259,194,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes393.jpg,184,274,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes390.jpg,183,275,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes39.jpg,225,225,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes391.jpg,370,870,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes395.jpg,155,326,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes387.jpg,332,500,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes388.jpg,225,225,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes4.jpg,700,700,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes398.jpg,168,299,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes405.jpg,335,493,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes400.jpg,183,275,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes402.jpg,678,1024,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes397.jpg,192,262,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes406.jpg,225,225,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes399.jpg,194,259,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes401.jpg,864,864,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes40.jpg,225,225,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes396.jpg,167,301,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes403.jpg,168,299,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes404.jpg,640,640,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes409.jpg,163,310,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes41.jpg,176,286,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes408.jpg,833,1600,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes411.jpg,350,650,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes414.jpg,183,275,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes413.jpg,818,1900,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes412.jpg,221,228,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes415.jpg,607,1080,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes410.jpg,174,231,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes417.jpg,132,382,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes418.jpg,183,275,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes407.jpg,183,275,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes416.jpg,183,275,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes426.jpg,164,307,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes43.jpg,156,323,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes42.jpg,225,225,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes430.jpg,225,225,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes423.jpg,179,282,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes420.jpg,174,290,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes425.jpg,183,275,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes429.jpg,153,329,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes419.jpg,163,309,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes428.jpg,168,300,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes424.jpg,360,460,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes427.jpg,225,225,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes422.jpg,194,259,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes421.jpg,183,276,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes458.jpg,183,275,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes457.jpg,400,640,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes438.jpg,225,225,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes432.jpg,183,275,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes443.jpg,199,254,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes45.jpg,600,600,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes446.jpg,430,822,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes454.jpg,192,263,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes440.jpg,143,351,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes455.jpg,168,300,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes46.jpg,174,290,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes448.jpg,178,284,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes434.jpg,633,1102,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes450.jpg,194,259,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes433.jpg,189,266,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes435.jpg,183,275,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes444.jpg,500,900,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes44.jpg,176,287,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes437.jpg,179,282,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes431.jpg,450,805,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes456.jpg,195,258,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes441.jpg,250,250,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes436.jpg,225,300,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes452.jpg,300,400,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes442.jpg,193,262,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes449.jpg,183,276,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes445.jpg,194,259,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes447.jpg,432,768,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes453.jpg,378,515,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes439.jpg,163,310,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes459.jpg,340,450,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes451.jpg,1250,1875,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes465.jpg,240,360,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes485.jpg,2048,1536,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes481.jpg,194,259,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes487.jpg,224,225,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes47.jpg,187,270,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes478.jpg,1167,1600,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes466.jpg,250,250,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes480.jpg,213,237,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes473.jpg,183,275,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes471.jpg,250,800,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes476.jpg,300,400,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes474.jpg,194,259,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes475.jpg,879,1200,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes463.jpg,213,237,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes484.jpg,494,500,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes468.jpg,179,281,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes464.jpg,378,320,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes477.jpg,206,460,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes472.jpg,250,250,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes483.jpg,536,1024,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes482.jpg,194,259,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes462.jpg,367,550,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes460.jpg,720,1200,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes469.jpg,168,300,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes48.jpg,225,225,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes479.jpg,225,225,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes461.jpg,194,259,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes486.jpg,183,275,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes470.jpg,350,620,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes467.jpg,194,259,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes511.jpg,589,1024,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes491.jpg,168,300,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes490.jpg,184,274,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes488.jpg,411,616,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes495.jpg,183,275,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes500.jpg,173,292,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes506.jpg,162,311,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes51.jpg,500,500,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes49.jpg,169,298,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes512.jpg,168,300,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes489.jpg,934,960,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes508.jpg,900,1200,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes5.jpg,280,640,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes492.jpg,225,225,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes504.jpg,313,500,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes498.jpg,280,280,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes50.jpg,179,281,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes496.jpg,183,276,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes510.jpg,260,308,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes515.jpg,210,300,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes509.jpg,209,241,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes494.jpg,981,1875,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes503.jpg,191,264,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes497.jpg,194,259,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes499.jpg,640,640,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes493.jpg,225,225,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes514.jpg,960,1280,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes501.jpg,500,1000,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes505.jpg,207,244,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes502.jpg,193,261,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes507.jpg,225,225,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes513.jpg,374,665,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes520.jpg,221,228,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes526.jpg,166,304,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes523.jpg,184,274,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes527.jpg,450,825,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes530.jpg,162,310,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes52.jpg,480,480,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes519.jpg,174,289,3
sweetpotatoes,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/sweetpotatoes/sweetpotatoes522.jpg,317,433,3
